ISO3,National Unit,Name,Admin Level,Metric,Units,Year,Value
"MEX","Mexico","Chihuahua","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"PAN","Panama","Bocas Del Toro","admin1","Incidence Rate","Cases per Thousand",2016,0
"PAN","Panama","Bocas Del Toro","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"KHM","Cambodia","Stung Treng","admin1","Incidence Rate","Cases per Thousand",2016,20.4510607443388
"KHM","Cambodia","Stung Treng","admin1","Mortality Rate","Deaths per 100 Thousand",2016,5.61
"AGO","Angola","Bengo","admin1","Incidence Rate","Cases per Thousand",2016,147.05184266609
"AGO","Angola","Bengo","admin1","Mortality Rate","Deaths per 100 Thousand",2016,37.5011
"SDN","Sudan","West Kordofan","admin1","Incidence Rate","Cases per Thousand",2016,88.3554790519582
"SDN","Sudan","West Kordofan","admin1","Mortality Rate","Deaths per 100 Thousand",2016,16.3237
"GTM","Guatemala","Solola","admin1","Incidence Rate","Cases per Thousand",2016,1.83189789922454e-7
"GTM","Guatemala","Solola","admin1","Mortality Rate","Deaths per 100 Thousand",2016,8.33e-8
"PHL","Philippines","Ifugao","admin1","Incidence Rate","Cases per Thousand",2016,0
"PHL","Philippines","Ifugao","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"IRQ","Iraq","Dahuk","admin1","Incidence Rate","Cases per Thousand",2016,0
"IRQ","Iraq","Dahuk","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"PHL","Philippines","Cagayan","admin1","Incidence Rate","Cases per Thousand",2016,0.015813189191918
"PHL","Philippines","Cagayan","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00267
"CHN","China","Guangxi","admin1","Incidence Rate","Cases per Thousand",2016,0
"CHN","China","Guangxi","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"BTN","Bhutan","Punakha","admin1","Incidence Rate","Cases per Thousand",2016,0
"BTN","Bhutan","Punakha","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"IDN","Indonesia","Maluku","admin1","Incidence Rate","Cases per Thousand",2016,24.519007471291697
"IDN","Indonesia","Maluku","admin1","Mortality Rate","Deaths per 100 Thousand",2016,6.069999999999999
"ERI","Eritrea","Debub","admin1","Incidence Rate","Cases per Thousand",2016,10.4029068670671
"ERI","Eritrea","Debub","admin1","Mortality Rate","Deaths per 100 Thousand",2016,2.15
"SEN","Senegal","Matam","admin1","Incidence Rate","Cases per Thousand",2016,54.8841179029518
"SEN","Senegal","Matam","admin1","Mortality Rate","Deaths per 100 Thousand",2016,23.9944
"KEN","Kenya","Bomet","admin1","Incidence Rate","Cases per Thousand",2016,11.9926182625052
"KEN","Kenya","Bomet","admin1","Mortality Rate","Deaths per 100 Thousand",2016,1.28
"TKM","Turkmenistan","Ahal","admin1","Incidence Rate","Cases per Thousand",2016,0
"TKM","Turkmenistan","Ahal","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"HTI","Haiti","Nippes","admin1","Incidence Rate","Cases per Thousand",2016,1.26067857667436
"HTI","Haiti","Nippes","admin1","Mortality Rate","Deaths per 100 Thousand",2016,1.01
"PRY","Paraguay","Concepcion","admin1","Incidence Rate","Cases per Thousand",2016,0
"PRY","Paraguay","Concepcion","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"THA","Thailand","Loei","admin1","Incidence Rate","Cases per Thousand",2016,0.000413993783680293
"THA","Thailand","Loei","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0000597
"MOZ","Mozambique","Gaza","admin1","Incidence Rate","Cases per Thousand",2016,163.03421029983
"MOZ","Mozambique","Gaza","admin1","Mortality Rate","Deaths per 100 Thousand",2016,81.3192
"PRK","North Korea","Yanggang-do","admin1","Incidence Rate","Cases per Thousand",2016,0
"PRK","North Korea","Yanggang-do","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"IRQ","Iraq","Anbar","admin1","Incidence Rate","Cases per Thousand",2016,0
"IRQ","Iraq","Anbar","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"COG","Congo","Niari","admin1","Incidence Rate","Cases per Thousand",2016,263.50297162403103
"COG","Congo","Niari","admin1","Mortality Rate","Deaths per 100 Thousand",2016,75.7159
"GIN","Guinea","Labe","admin1","Incidence Rate","Cases per Thousand",2016,268.395672389772
"GIN","Guinea","Labe","admin1","Mortality Rate","Deaths per 100 Thousand",2016,115.3308
"TUR","Turkey","Kastamonu","admin1","Incidence Rate","Cases per Thousand",2016,0
"TUR","Turkey","Kastamonu","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"ZWE","Zimbabwe","Mashonaland East","admin1","Incidence Rate","Cases per Thousand",2016,111.923442498776
"ZWE","Zimbabwe","Mashonaland East","admin1","Mortality Rate","Deaths per 100 Thousand",2016,28.859
"BEN","Benin","Alibori","admin1","Incidence Rate","Cases per Thousand",2016,445.839656099685
"BEN","Benin","Alibori","admin1","Mortality Rate","Deaths per 100 Thousand",2016,185.9144
"GHA","Ghana","Western","admin1","Incidence Rate","Cases per Thousand",2016,246.815713111702
"GHA","Ghana","Western","admin1","Mortality Rate","Deaths per 100 Thousand",2016,82.0079
"YEM","Yemen","Aden","admin1","Incidence Rate","Cases per Thousand",2016,2.22252550287564
"YEM","Yemen","Aden","admin1","Mortality Rate","Deaths per 100 Thousand",2016,1.42
"IRQ","Iraq","Wassit","admin1","Incidence Rate","Cases per Thousand",2016,0
"IRQ","Iraq","Wassit","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"KEN","Kenya","Trans Nzoia","admin1","Incidence Rate","Cases per Thousand",2016,53.4732783797584
"KEN","Kenya","Trans Nzoia","admin1","Mortality Rate","Deaths per 100 Thousand",2016,12.068999999999999
"COL","Colombia","Choco","admin1","Incidence Rate","Cases per Thousand",2016,89.383528208358
"COL","Colombia","Choco","admin1","Mortality Rate","Deaths per 100 Thousand",2016,26.377399999999998
"MAR","Morocco","Chaouia - Ouardigha","admin1","Incidence Rate","Cases per Thousand",2016,0
"MAR","Morocco","Chaouia - Ouardigha","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"KEN","Kenya","Murang’a","admin1","Incidence Rate","Cases per Thousand",2016,36.436625877051895
"KEN","Kenya","Murang’a","admin1","Mortality Rate","Deaths per 100 Thousand",2016,8.07
"VNM","Vietnam","Nam Dinh","admin1","Incidence Rate","Cases per Thousand",2016,0.00183352614531462
"VNM","Vietnam","Nam Dinh","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00079
"NGA","Nigeria","Adamawa","admin1","Incidence Rate","Cases per Thousand",2016,330.31383968178903
"NGA","Nigeria","Adamawa","admin1","Mortality Rate","Deaths per 100 Thousand",2016,109.8574
"TUR","Turkey","Amasya","admin1","Incidence Rate","Cases per Thousand",2016,0
"TUR","Turkey","Amasya","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"AGO","Angola","Kwanza Norte","admin1","Incidence Rate","Cases per Thousand",2016,397.75955979587104
"AGO","Angola","Kwanza Norte","admin1","Mortality Rate","Deaths per 100 Thousand",2016,64.933
"MOZ","Mozambique","Inhambane","admin1","Incidence Rate","Cases per Thousand",2016,261.31296633458
"MOZ","Mozambique","Inhambane","admin1","Mortality Rate","Deaths per 100 Thousand",2016,75.122
"TLS","Timor-Leste","Ermera","admin1","Incidence Rate","Cases per Thousand",2016,0.00680173877562322
"TLS","Timor-Leste","Ermera","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00236
"VNM","Vietnam","Nghe An","admin1","Incidence Rate","Cases per Thousand",2016,0.0425779075316114
"VNM","Vietnam","Nghe An","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0183
"IDN","Indonesia","Kalimantan Utara","admin1","Incidence Rate","Cases per Thousand",2016,0.560979905876683
"IDN","Indonesia","Kalimantan Utara","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.191
"BTN","Bhutan","Lhuentse","admin1","Incidence Rate","Cases per Thousand",2016,0
"BTN","Bhutan","Lhuentse","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"IND","India","Nagaland","admin1","Incidence Rate","Cases per Thousand",2016,3.96240664443538
"IND","India","Nagaland","admin1","Mortality Rate","Deaths per 100 Thousand",2016,3.71
"PHL","Philippines","Zamboanga Sibugay","admin1","Incidence Rate","Cases per Thousand",2016,0
"PHL","Philippines","Zamboanga Sibugay","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"LBR","Liberia","Grand Bassa","admin1","Incidence Rate","Cases per Thousand",2016,373.130097511984
"LBR","Liberia","Grand Bassa","admin1","Mortality Rate","Deaths per 100 Thousand",2016,106.20639999999999
"LBR","Liberia","Lofa","admin1","Incidence Rate","Cases per Thousand",2016,397.92713951861504
"LBR","Liberia","Lofa","admin1","Mortality Rate","Deaths per 100 Thousand",2016,149.5742
"IDN","Indonesia","Kepulauan Bangka Belitung","admin1","Incidence Rate","Cases per Thousand",2016,0.919455823970266
"IDN","Indonesia","Kepulauan Bangka Belitung","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.304
"YEM","Yemen","Shabwah","admin1","Incidence Rate","Cases per Thousand",2016,0
"YEM","Yemen","Shabwah","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"AZE","Azerbaijan","Lankaran","admin1","Incidence Rate","Cases per Thousand",2016,0
"AZE","Azerbaijan","Lankaran","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"CMR","Cameroon","Adamaoua","admin1","Incidence Rate","Cases per Thousand",2016,347.293685117563
"CMR","Cameroon","Adamaoua","admin1","Mortality Rate","Deaths per 100 Thousand",2016,70.8257
"CIV","Côte d'Ivoire","Lagunes","admin1","Incidence Rate","Cases per Thousand",2016,261.2626606509
"CIV","Côte d'Ivoire","Lagunes","admin1","Mortality Rate","Deaths per 100 Thousand",2016,121.94619999999999
"ZAF","South Africa","North West","admin1","Incidence Rate","Cases per Thousand",2016,0.0452559691518254
"ZAF","South Africa","North West","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00588
"BDI","Burundi","Bujumbura Rural","admin1","Incidence Rate","Cases per Thousand",2016,105.38721404009101
"BDI","Burundi","Bujumbura Rural","admin1","Mortality Rate","Deaths per 100 Thousand",2016,78.0188
"ETH","Ethiopia","Harari","admin1","Incidence Rate","Cases per Thousand",2016,50.3957837855963
"ETH","Ethiopia","Harari","admin1","Mortality Rate","Deaths per 100 Thousand",2016,6.660000000000001
"BRA","Brazil","Piaui","admin1","Incidence Rate","Cases per Thousand",2016,0.00339099047225685
"BRA","Brazil","Piaui","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00226
"COL","Colombia","Bolivar","admin1","Incidence Rate","Cases per Thousand",2016,0.7545197502321
"COL","Colombia","Bolivar","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.222
"SEN","Senegal","Fatick","admin1","Incidence Rate","Cases per Thousand",2016,53.632068017385905
"SEN","Senegal","Fatick","admin1","Mortality Rate","Deaths per 100 Thousand",2016,23.8236
"PHL","Philippines","Catanduanes","admin1","Incidence Rate","Cases per Thousand",2016,0
"PHL","Philippines","Catanduanes","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"CHN","China","Qinghai","admin1","Incidence Rate","Cases per Thousand",2016,0
"CHN","China","Qinghai","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"TKM","Turkmenistan","Balkan","admin1","Incidence Rate","Cases per Thousand",2016,0
"TKM","Turkmenistan","Balkan","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"IND","India","West Bengal","admin1","Incidence Rate","Cases per Thousand",2016,0.795548987870051
"IND","India","West Bengal","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.9500000000000001
"UZB","Uzbekistan","Samarkand","admin1","Incidence Rate","Cases per Thousand",2016,0
"UZB","Uzbekistan","Samarkand","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"PHL","Philippines","Bataan","admin1","Incidence Rate","Cases per Thousand",2016,0
"PHL","Philippines","Bataan","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"CRI","Costa Rica","Cartago","admin1","Incidence Rate","Cases per Thousand",2016,0
"CRI","Costa Rica","Cartago","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"VNM","Vietnam","Quang Tri","admin1","Incidence Rate","Cases per Thousand",2016,0.16911438649024
"VNM","Vietnam","Quang Tri","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.057800000000000004
"KEN","Kenya","Taita/taveta","admin1","Incidence Rate","Cases per Thousand",2016,44.3733871558225
"KEN","Kenya","Taita/taveta","admin1","Mortality Rate","Deaths per 100 Thousand",2016,8.57
"YEM","Yemen","Raymah","admin1","Incidence Rate","Cases per Thousand",2016,96.16392356457459
"YEM","Yemen","Raymah","admin1","Mortality Rate","Deaths per 100 Thousand",2016,61.804
"MEX","Mexico","Campeche","admin1","Incidence Rate","Cases per Thousand",2016,0
"MEX","Mexico","Campeche","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"IND","India","Maharashtra","admin1","Incidence Rate","Cases per Thousand",2016,1.53693304282824
"IND","India","Maharashtra","admin1","Mortality Rate","Deaths per 100 Thousand",2016,1.42
"IND","India","Mizoram","admin1","Incidence Rate","Cases per Thousand",2016,25.398522076726998
"IND","India","Mizoram","admin1","Mortality Rate","Deaths per 100 Thousand",2016,11.2455
"VEN","Venezuela","Carabobo","admin1","Incidence Rate","Cases per Thousand",2016,0
"VEN","Venezuela","Carabobo","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"SOM","Somalia","Galgaduud","admin1","Incidence Rate","Cases per Thousand",2016,38.8184443322869
"SOM","Somalia","Galgaduud","admin1","Mortality Rate","Deaths per 100 Thousand",2016,2.3600000000000003
"TZA","Tanzania","Kusini Pemba","admin1","Incidence Rate","Cases per Thousand",2016,51.1213555685035
"TZA","Tanzania","Kusini Pemba","admin1","Mortality Rate","Deaths per 100 Thousand",2016,75.3939
"BRA","Brazil","Parana","admin1","Incidence Rate","Cases per Thousand",2016,0.00173130225254919
"BRA","Brazil","Parana","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.000903
"KEN","Kenya","Elgeyo/marakwet","admin1","Incidence Rate","Cases per Thousand",2016,13.7748246307846
"KEN","Kenya","Elgeyo/marakwet","admin1","Mortality Rate","Deaths per 100 Thousand",2016,4.07
"TZA","Tanzania","Katavi","admin1","Incidence Rate","Cases per Thousand",2016,150.73787611455398
"TZA","Tanzania","Katavi","admin1","Mortality Rate","Deaths per 100 Thousand",2016,27.498399999999997
"SSD","South Sudan","Jonglei","admin1","Incidence Rate","Cases per Thousand",2016,187.146635593989
"SSD","South Sudan","Jonglei","admin1","Mortality Rate","Deaths per 100 Thousand",2016,50.9545
"IND","India","Odisha","admin1","Incidence Rate","Cases per Thousand",2016,31.2362118554302
"IND","India","Odisha","admin1","Mortality Rate","Deaths per 100 Thousand",2016,17.0516
"SDN","Sudan","Khartoum","admin1","Incidence Rate","Cases per Thousand",2016,20.1143199741997
"SDN","Sudan","Khartoum","admin1","Mortality Rate","Deaths per 100 Thousand",2016,1.8199999999999998
"BEN","Benin","Mono","admin1","Incidence Rate","Cases per Thousand",2016,489.633939315909
"BEN","Benin","Mono","admin1","Mortality Rate","Deaths per 100 Thousand",2016,128.0402
"SAU","Saudi Arabia","Al Hudud ash Shamaliyah","admin1","Incidence Rate","Cases per Thousand",2016,0.00169473854918676
"SAU","Saudi Arabia","Al Hudud ash Shamaliyah","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0007769999999999999
"ECU","Ecuador","Pichincha","admin1","Incidence Rate","Cases per Thousand",2016,0.00072104828561762
"ECU","Ecuador","Pichincha","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.000319
"MYT","Mayotte","Sada","admin1","Incidence Rate","Cases per Thousand",2016,0
"MYT","Mayotte","Sada","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"BTN","Bhutan","Monggar","admin1","Incidence Rate","Cases per Thousand",2016,0
"BTN","Bhutan","Monggar","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"KEN","Kenya","West Pokot","admin1","Incidence Rate","Cases per Thousand",2016,107.53018833665399
"KEN","Kenya","West Pokot","admin1","Mortality Rate","Deaths per 100 Thousand",2016,10.9091
"IRQ","Iraq","Kerbala","admin1","Incidence Rate","Cases per Thousand",2016,0
"IRQ","Iraq","Kerbala","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"PRK","North Korea","Hamgyong-namdo","admin1","Incidence Rate","Cases per Thousand",2016,0
"PRK","North Korea","Hamgyong-namdo","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"IRQ","Iraq","Erbil","admin1","Incidence Rate","Cases per Thousand",2016,0
"IRQ","Iraq","Erbil","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"PHL","Philippines","Bulacan","admin1","Incidence Rate","Cases per Thousand",2016,0
"PHL","Philippines","Bulacan","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"HND","Honduras","Santa Barbara","admin1","Incidence Rate","Cases per Thousand",2016,0.00247859436661992
"HND","Honduras","Santa Barbara","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00039799999999999997
"NAM","Namibia","Kunene","admin1","Incidence Rate","Cases per Thousand",2016,34.7573328948029
"NAM","Namibia","Kunene","admin1","Mortality Rate","Deaths per 100 Thousand",2016,3.15
"AZE","Azerbaijan","Quba-Khachmaz","admin1","Incidence Rate","Cases per Thousand",2016,0
"AZE","Azerbaijan","Quba-Khachmaz","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"IDN","Indonesia","Lampung","admin1","Incidence Rate","Cases per Thousand",2016,2.13530280464338
"IDN","Indonesia","Lampung","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.6819999999999999
"TUR","Turkey","Batman","admin1","Incidence Rate","Cases per Thousand",2016,0
"TUR","Turkey","Batman","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"KGZ","Kyrgyzstan","Naryn","admin1","Incidence Rate","Cases per Thousand",2016,0
"KGZ","Kyrgyzstan","Naryn","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
